,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub004,8,3,0,,,,,,,,blank,0.0
1,sub004,8,4,2,,,,,,,,blank,0.0
2,sub004,8,5,4,,,,,,,,blank,0.0
3,sub004,8,6,6,D,2,0.4166756420163438,11.998759631998837,13.01543070806656,13.915443788049743,0,stim,0.0
4,sub004,8,7,8,,,,,,,,blank,0.0
5,sub004,8,8,10,,,,,,,,blank,0.0
6,sub004,8,9,12,B,1,0.3667794519569725,18.00111953006126,19.020249868975952,19.917846102965996,1,stim,1.0
7,sub004,8,10,14,,,,,,,,blank,1.0
8,sub004,8,11,16,,,,,,,,blank,1.0
9,sub004,8,12,18,A,1,0.4001188789261505,24.001218321034685,25.020913947955705,25.917954500066116,2,stim,0.0
10,sub004,8,13,20,,,,,,,,blank,0.0
11,sub004,8,14,22,,,,,,,,blank,0.0
12,sub004,8,15,24,,,,,,,,blank,0.0
13,sub004,8,16,26,C,2,0.7020371520193294,32.00134293397423,33.02097859606147,33.918058129027486,3,stim,1.0
14,sub004,8,17,28,,,,,,,,blank,1.0
15,sub004,8,18,30,,,,,,,,blank,1.0
16,sub004,8,19,32,,,,,,,,blank,1.0
17,sub004,8,20,34,B,2,0.5833457059925422,40.00146332196891,41.02115274302196,41.91806624701712,4,stim,0.0
18,sub004,8,21,36,,,,,,,,blank,0.0
19,sub004,8,22,38,,,,,,,,blank,0.0
20,sub004,8,23,40,D,2,0.8499862090684474,46.00153870496433,47.02108831098303,47.9181132200174,5,stim,0.0
21,sub004,8,24,42,,,,,,,,blank,0.0
22,sub004,8,25,44,C,1,0.40001256100367755,50.00153233099263,51.02110412705224,51.91815243696328,6,stim,0.0
23,sub004,8,26,46,,,,,,,,blank,0.0
24,sub004,8,27,48,B,2,0.5000095510622486,54.00158873596229,55.021113084978424,55.91818586899899,7,stim,0.0
25,sub004,8,28,50,,,,,,,,blank,0.0
26,sub004,8,29,52,,,,,,,,blank,0.0
27,sub004,8,30,54,A,1,0.38579103408847004,60.00148778397124,61.02058674604632,61.918193232035264,8,stim,0.0
28,sub004,8,31,56,,,,,,,,blank,0.0
29,sub004,8,32,58,,,,,,,,blank,0.0
30,sub004,8,33,60,D,1,0.5166215399513021,66.00154688302428,67.02046399796382,67.9182113710558,9,stim,1.0
31,sub004,8,34,62,,,,,,,,blank,1.0
32,sub004,8,35,64,,,,,,,,blank,1.0
33,sub004,8,36,66,,,,,,,,blank,1.0
34,sub004,8,37,68,C,2,0.46663921198341995,74.00169691897463,75.02127156197093,75.91833027405664,10,stim,1.0
35,sub004,8,38,70,,,,,,,,blank,1.0
36,sub004,8,39,72,,,,,,,,blank,1.0
37,sub004,8,40,74,A,2,0.48334644897840917,80.00175183301326,81.02137920306996,81.91838737996295,11,stim,1.0
38,sub004,8,41,76,,,,,,,,blank,1.0
39,sub004,8,42,78,D,1,0.49998940399382263,84.00183391699102,85.02134919597302,85.91840454202611,12,stim,1.0
40,sub004,8,43,80,,,,,,,,blank,1.0
41,sub004,8,44,82,,,,,,,,blank,1.0
42,sub004,8,45,84,B,1,0.4182174400193617,90.0016494790325,91.02056283596903,91.91835718706716,13,stim,1.0
43,sub004,8,46,86,,,,,,,,blank,1.0
44,sub004,8,47,88,,,,,,,,blank,1.0
45,sub004,8,48,90,A,1,0.6833168640732765,96.00173102796543,97.02068993006833,97.9184468210442,14,stim,0.0
46,sub004,8,49,92,,,,,,,,blank,0.0
47,sub004,8,50,94,B,2,0.5333995149703696,100.00171794800553,101.02068148704711,101.91847959498409,15,stim,0.0
48,sub004,8,51,96,,,,,,,,blank,0.0
49,sub004,8,52,98,,,,,,,,blank,0.0
50,sub004,8,53,100,,,,,,,,blank,0.0
51,sub004,8,54,102,C,2,0.566687328973785,108.00184197700582,109.02074151695706,109.91847176395822,16,stim,1.0
52,sub004,8,55,104,,,,,,,,blank,1.0
53,sub004,8,56,106,A,2,0.5833239170024171,112.00186985195614,113.02092650404666,113.91854040499311,17,stim,1.0
54,sub004,8,57,108,,,,,,,,blank,1.0
55,sub004,8,58,110,,,,,,,,blank,1.0
56,sub004,8,59,112,D,2,0.5832958100363612,118.00203553203028,119.02157058299053,119.91871623205952,18,stim,0.0
57,sub004,8,60,114,,,,,,,,blank,0.0
58,sub004,8,61,116,,,,,,,,blank,0.0
59,sub004,8,62,118,,,,,,,,blank,0.0
60,sub004,8,63,120,B,2,0.5833751839818433,126.00207993399817,127.02183481899556,127.91871517105028,19,stim,0.0
61,sub004,8,64,122,,,,,,,,blank,0.0
62,sub004,8,65,124,,,,,,,,blank,0.0
63,sub004,8,66,126,C,2,0.48688638396561146,132.00212001800537,133.02176030597184,133.91875120298937,20,stim,1.0
64,sub004,8,67,128,,,,,,,,blank,1.0
65,sub004,8,68,130,,,,,,,,blank,1.0
66,sub004,8,69,132,D,1,0.486320436000824,138.0021451850189,139.02177783299703,139.91888772603124,21,stim,1.0
67,sub004,8,70,134,,,,,,,,blank,1.0
68,sub004,8,71,136,C,2,0.4846501210704446,142.00221377098933,143.0217932970263,143.9188292720355,22,stim,1.0
